product_url,title,price,rating,Stars
['https://www.flipkart.com/f-gear-circadian-27-l-backpack/p/itm8092a12fcb53f?pid=BKPFPYKSSRYJ4TDZ&lid=LSTBKPFPYKSSRYJ4TDZGWQYMV&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_445&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=ce9ebccc-93e1-4436-a910-0240a0e344fd.BKPFPYKSSRYJ4TDZ.SEARCH&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],Medium 27 L Backpack Circadian  (Black),,"1,215 ratings and 126 reviews",4.3 stars
['https://www.flipkart.com/gear-bomber-eco-statement-2c-25-l-backpack/p/itmd8fce05ae49c7?pid=BKPFVDFYHE8WCF4Q&lid=LSTBKPFVDFYHE8WCF4QTVJMNZ&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_446&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=ce9ebccc-93e1-4436-a910-0240a0e344fd.BKPFVDFYHE8WCF4Q.SEARCH&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],"Medium 25 L Backpack BOMBER ECO STATEMENT 2C  (Green, Black)",,"2,146 ratings and 202 reviews",4.2 stars
['https://www.flipkart.com/american-tourister-bounce-28-l-backpack/p/itmce3a4708dcb4a?pid=BKPGJMG89HWB6PQP&lid=LSTBKPGJMG89HWB6PQPYPP1DK&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_447&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_3TGfK8eHuchFxEsxc-fC9ZHgJ4N-C8lM5nSMzNm1pBLbpDGEXlcYBC6gmb3WiP0YpoqKMXSAMdHcbXNoTp-3uw%3D%3D&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],Medium 28 L Backpack BOUNCE  (Black),,"1,493 ratings and 66 reviews",4.1 stars
['https://www.flipkart.com/american-tourister-fizz-sch-bag-32-5-l-backpack/p/itmf47hfzxb92zjj?pid=BKPF47HFGZGVQXSS&lid=LSTBKPF47HFGZGVQXSSRP4HB3&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_448&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_3TGfK8eHuchFxEsxc-fC9ZHgJ4N-C8lM5nSMzNm1pBKo3oCwy3faSp6jTB8acNxgOG_Cgn3h8xsNXi7eN79qdw%3D%3D&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],32.5 L Backpack Fizz Sch Bag  (Blue),,"1,26,498 ratings and 13,952 reviews",4.2 stars
['https://www.flipkart.com/uppercase-900ebp1-drawstring-daypack-casual-college-bags-men-women-12-l-backpack/p/itm57655979669b0?pid=BKPGFSQEFPWV2SR3&lid=LSTBKPGFSQEFPWV2SR3MYDUU4&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_449&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=ce9ebccc-93e1-4436-a910-0240a0e344fd.BKPGFSQEFPWV2SR3.SEARCH&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],Small 12 L Backpack 900EBP1 Drawstring Daypack Casual / College bags for Men & Women  (Green),,261 ratings and 30 reviews,4.2 stars
['https://www.flipkart.com/safari-brute-26-l-backpack/p/itm1ec8bb6f0a7d4?pid=BKPG55HTGHBVMT5Z&lid=LSTBKPG55HTGHBVMT5ZDNY7IF&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_450&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=ce9ebccc-93e1-4436-a910-0240a0e344fd.BKPG55HTGHBVMT5Z.SEARCH&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],Medium 26 L Backpack Brute  (Black),,"8,421 ratings and 559 reviews",4.1 stars
['https://www.flipkart.com/american-tourister-mist-sch-bag-32-5-l-backpack/p/itmf47g6rz3egcwf?pid=BKPF47G6EXJNYGVN&lid=LSTBKPF47G6EXJNYGVNRVJPYA&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_451&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_3TGfK8eHuchFxEsxc-fC9ZHgJ4N-C8lM5nSMzNm1pBIrpnJDOyaWu8PveptURDjQ2yYSRKd8NTXN7Vzs1kOqSg%3D%3D&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],32.5 L Backpack Mist Sch Bag  (Black),,"36,244 ratings and 4,003 reviews",4.2 stars
['https://www.flipkart.com/fast-fashion-22l-backpack-casual-bag-skytourister-waterresistant-tuition-picnic-daypack-22-l/p/itm99972ff1f52d3?pid=BKPGNCC84PXHPED9&lid=LSTBKPGNCC84PXHPED94J4K47&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_452&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_3TGfK8eHuchFxEsxc-fC9ZHgJ4N-C8lM5nSMzNm1pBJnA6AgGNpzziNE-Zb2e_ezQBB4lGrArVCYm4Mo395CpQ%3D%3D&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],"Medium 22 L Backpack 22L Backpack Casual Bag SkyTourister WaterResistant Tuition Picnic Daypack  (Blue, Multicolor)",,"2,172 ratings and 118 reviews",3.7 stars
['https://www.flipkart.com/deltin-backpack-men-women-laptop-bags-school-bag-33-l/p/itmb8691ea32cc3a?pid=BKPGHR57Y3PEPC3M&lid=LSTBKPGHR57Y3PEPC3MUCN1UY&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_453&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=ce9ebccc-93e1-4436-a910-0240a0e344fd.BKPGHR57Y3PEPC3M.SEARCH&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],Large 33 L Backpack Backpack For Men & Women Laptop Bags School Bag  (Blue),,873 ratings and 53 reviews,4 stars
['https://www.flipkart.com/skybags-rager-04-18-l-backpack/p/itm7762b0ab7ef2d?pid=BKPGYVCP4RYGSX8X&lid=LSTBKPGYVCP4RYGSX8XGRQ5DN&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_454&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=ce9ebccc-93e1-4436-a910-0240a0e344fd.BKPGYVCP4RYGSX8X.SEARCH&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],Small 18 L Backpack RAGER 04  (Purple),,908 ratings and 77 reviews,4 stars
['https://www.flipkart.com/nasher-miles-wave-backpack-men-women-3-compartment-casual-college-bag-navy-blue-45l-45-l/p/itm1d6a954e28adb?pid=BKPGQP8W4NW25HXY&lid=LSTBKPGQP8W4NW25HXYLGG6SR&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_455&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=ce9ebccc-93e1-4436-a910-0240a0e344fd.BKPGQP8W4NW25HXY.SEARCH&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],"Large 45 L Backpack Wave Backpack for Men & Women | 3 compartment/Casual/College Bag|Navy Blue, 45L  (Blue)",,95 ratings and 7 reviews,4.1 stars
['https://www.flipkart.com/wrogn-hardrock-unisex-backpack-rain-cover-35-l/p/itm3a68248c725f6?pid=BKPGZQ22DCKUASPD&lid=LSTBKPGZQ22DCKUASPDQGSJOQ&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_456&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=ce9ebccc-93e1-4436-a910-0240a0e344fd.BKPGZQ22DCKUASPD.SEARCH&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],Large 35 L Laptop Backpack HARDROCK Unisex Backpack with Rain Cover  (Maroon),,"1,163 ratings and 84 reviews",4 stars
['https://www.flipkart.com/wildcraft-stack-30-l-backpack/p/itmef2d609543104?pid=BKPGSFCDYKPVVK2U&lid=LSTBKPGSFCDYKPVVK2UUJEPD9&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_457&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_3TGfK8eHuchFxEsxc-fC9ZHgJ4N-C8lM5nSMzNm1pBIyg2an6weB3Ps0LgL4XahqgZLeGVUZUsriIc---9WlSQ%3D%3D&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],Medium 30 L Laptop Backpack Stack  (Red),,10 ratings and 0 reviews,4.4 stars
['https://www.flipkart.com/wildcraft-zeal-17-2159-l-backpack/p/itmf7av56sy5827s?pid=BKPF7AV5FD59V69G&lid=LSTBKPF7AV5FD59V69GA1RSGT&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_458&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_3TGfK8eHuchFxEsxc-fC9ZHgJ4N-C8lM5nSMzNm1pBL0fG5NVbIiOeQ_gluNJdww0gqvnhAD5kVb4TDE6DgU9Q%3D%3D&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],17.2159 L Backpack Zeal  (Grey),,"44,065 ratings and 5,975 reviews",4.4 stars
['https://www.flipkart.com/puma-phase-small-backpack-13-l/p/itm0109ebc7df98c?pid=BKPGQEFQCVFBBFGH&lid=LSTBKPGQEFQCVFBBFGHZMHPGB&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_459&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=ce9ebccc-93e1-4436-a910-0240a0e344fd.BKPGQEFQCVFBBFGH.SEARCH&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],Small 13 L Backpack Phase Small Backpack  (Blue),,27 ratings and 0 reviews,4 stars
['https://www.flipkart.com/skybags-chase-01-32-l-backpack/p/itm1940f2a5c9a39?pid=BKPGJ3ZDGEDEZWHG&lid=LSTBKPGJ3ZDGEDEZWHGDV7SLT&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_460&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=ce9ebccc-93e1-4436-a910-0240a0e344fd.BKPGJ3ZDGEDEZWHG.SEARCH&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],Large 32 L Backpack Chase 01  (Blue),,127 ratings and 10 reviews,3.9 stars
['https://www.flipkart.com/skybags-brat-21-65-l-backpack/p/itma15144b840430?pid=BKPGF764YMNH4TGG&lid=LSTBKPGF764YMNH4TGGTIAS8L&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_461&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_3TGfK8eHuchFxEsxc-fC9ZHgJ4N-C8lM5nSMzNm1pBJgSmPDGNdxNCN_2C76AZqciwJhRdfqGG5eh7ASDC8NPw%3D%3D&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],21.65 L Backpack BRAT  (Blue),,"36,732 ratings and 2,591 reviews",4.2 stars
['https://www.flipkart.com/american-tourister-wave-24l-fo2-0-00-001-24-l-backpack/p/itm72a8a91e23f30?pid=BKPGND2YYDP4GSNC&lid=LSTBKPGND2YYDP4GSNC2HSEVQ&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_462&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_3TGfK8eHuchFxEsxc-fC9ZHgJ4N-C8lM5nSMzNm1pBIKsOuToWugygWvfE8uo-cbfp6jV8lhpVRrFYQYm-it6A%3D%3D&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],Medium 24 L Backpack Wave 24L (FO2 (0) 00 001)  (Red),,360 ratings and 27 reviews,3.7 stars
['https://www.flipkart.com/roadster-seek-unisex-backpack-rain-cover-35-l/p/itm086d2264af2f2?pid=BKPGFB73FVTSFXTS&lid=LSTBKPGFB73FVTSFXTSHNV7JE&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_463&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=ce9ebccc-93e1-4436-a910-0240a0e344fd.BKPGFB73FVTSFXTS.SEARCH&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],Large 35 L Laptop Backpack SEEK unisex backpack with Rain Cover  (Tan),,159 ratings and 7 reviews,3.9 stars
['https://www.flipkart.com/f-gear-burner-p2-v2-26-l-small-backpack/p/itmf3um3qzzyf9nr?pid=BKPE6Z8Y3GVPETNG&lid=LSTBKPE6Z8Y3GVPETNG5TUZG6&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_464&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=ce9ebccc-93e1-4436-a910-0240a0e344fd.BKPE6Z8Y3GVPETNG.SEARCH&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],Medium 26 L Backpack Burner P2 V2  (Green),,"26,349 ratings and 4,131 reviews",4.2 stars
['https://www.flipkart.com/skybags-drip-04-black-36-l-backpack/p/itm677801aa47f48?pid=BKPGHZRDHBEGZXHZ&lid=LSTBKPGHZRDHBEGZXHZ3KEC2W&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_465&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=ce9ebccc-93e1-4436-a910-0240a0e344fd.BKPGHZRDHBEGZXHZ.SEARCH&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],Large 36 L Backpack DRIP 04 BLACK  (Black),,75 ratings and 9 reviews,4.2 stars
['https://www.flipkart.com/puma-backpack-ii-18-5-l/p/itm0fc8866f3ee57?pid=BKPGFHJ3WQFB4FUK&lid=LSTBKPGFHJ3WQFB4FUKRR7IFC&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_466&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=ce9ebccc-93e1-4436-a910-0240a0e344fd.BKPGFHJ3WQFB4FUK.SEARCH&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],18.5 L Laptop Backpack Backpack II  (Black),,175 ratings and 7 reviews,4 stars
['https://www.flipkart.com/wildcraft-colossal-40-l-backpack/p/itmfejkctzjuntmj?pid=BKPFEJKCDURQ2QMS&lid=LSTBKPFEJKCDURQ2QMSZPHPRD&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_467&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_3TGfK8eHuchFxEsxc-fC9ZHgJ4N-C8lM5nSMzNm1pBJwo2Lap1ujB1oIxN_L9MKk8VhK5jRXkXtUlRFXtHFR7Q%3D%3D&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],"Large 40 L Backpack Colossal  (Black, Orange)",,"19,050 ratings and 1,850 reviews",4.3 stars
['https://www.flipkart.com/luhi-anti-theft-water-resistant-cross-body-bags-usb-charging-port-bag-phone-6-l-trolley-backpack/p/itm72c59caef662e?pid=BKPGRFZFRGRYQ2UF&lid=LSTBKPGRFZFRGRYQ2UFIB7O5O&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_468&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_3TGfK8eHuchFxEsxc-fC9ZHgJ4N-C8lM5nSMzNm1pBLu9O5eTPt1j2tjAwtRatYXvd5pHOApaUweZW9dOmQcnw%3D%3D&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],Small 6 L Laptop Backpack Anti-theft Water-Resistant Cross body Bags With USB Charging Port Bag Phone  (Brown),,16 ratings and 9 reviews,4.8 stars
['https://www.flipkart.com/gb-glorious-exclusive-design-comfor-4th-10th-class-casual-college-waterproof-school-bag-35-l-backpack/p/itm27e23047c69c7?pid=BKPGSAPM6FQS6FDP&lid=LSTBKPGSAPM6FQS6FDPDO4RNN&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_469&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=ce9ebccc-93e1-4436-a910-0240a0e344fd.BKPGSAPM6FQS6FDP.SEARCH&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],Large 35 L Backpack Exclusive Design Comfor 4Th To 10Th Class Casual College Waterproof School Bag  (Black),,,
['https://www.flipkart.com/unique-faishion-adventure-stylish-series-water-resistance-trekking-hiking-travel-bag-rucksack-40-l-trolley-backpack/p/itmd5bacfc53ef4b?pid=RKSGY3ZPZHD9W5PY&lid=LSTRKSGY3ZPZHD9W5PYNMRGWM&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_470&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=ce9ebccc-93e1-4436-a910-0240a0e344fd.RKSGY3ZPZHD9W5PY.SEARCH&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],Large 40 L Backpack Adventure Stylish Series Water Resistance Trekking Hiking Travel Bag Rucksack  (Black),,600 ratings and 53 reviews,4.1 stars
['https://www.flipkart.com/american-tourister-twing-backpack-03-grey-30-l/p/itmfeqcpk6ge5nnk?pid=BKPFEQCPYQEZGWHZ&lid=LSTBKPFEQCPYQEZGWHZJH4WAR&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_471&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_3TGfK8eHuchFxEsxc-fC9ZHgJ4N-C8lM5nSMzNm1pBLjnwLfQjHwc73vhls00N0IQ90esFIAsoW5t1RRcJcYsA%3D%3D&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],"Medium 30 L Backpack TWING BACKPACK 03 - GREY  (Grey, Black)",,"13,476 ratings and 1,396 reviews",4.1 stars
['https://www.flipkart.com/wildcraft-seek-30-l-backpack/p/itmf7av5garmyen9?pid=BKPF7AV5FYWZMRE5&lid=LSTBKPF7AV5FYWZMRE5EPMONF&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_472&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_3TGfK8eHuchFxEsxc-fC9ZHgJ4N-C8lM5nSMzNm1pBIBm5yj_7pnPz512FfWYCCq0a8GT8oBzpSzcpzt872_6A%3D%3D&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],Medium 30 L Backpack Seek  (Red),,"25,071 ratings and 2,764 reviews",4.3 stars
['https://www.flipkart.com/dovvo-men-women-boys-girls-office-school-college-teens-wbag-64-15-l-backpack/p/itm99a6e5745f3d5?pid=BKPGKTW65A9MRDVX&lid=LSTBKPGKTW65A9MRDVXCVRVOQ&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_473&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=ce9ebccc-93e1-4436-a910-0240a0e344fd.BKPGKTW65A9MRDVX.SEARCH&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],Small 15 L Backpack for Men Women Boys Girls/Office School College Teens (WBAG-64)  (Black),,418 ratings and 22 reviews,3.9 stars
['https://www.flipkart.com/facto-70-l-backpack-stylish-waterproof-school-bag-6th-10th-class-blue-65/p/itm68e430bb7c4a3?pid=BKPGRPSXR8U6RFDQ&lid=LSTBKPGRPSXR8U6RFDQRIA5HS&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_474&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=ce9ebccc-93e1-4436-a910-0240a0e344fd.BKPGRPSXR8U6RFDQ.SEARCH&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],Large 65 L Backpack 70 L Backpack Stylish Waterproof School bag 6th to 10th Class (Blue)  (Blue),,8 ratings and 0 reviews,3.4 stars
['https://www.flipkart.com/lappee-stylish-tourister-15-6inch-laptop-backpack-men-women-office-college-45-l/p/itma49194c0703df?pid=BKPGQHGRHFTWHYFG&lid=LSTBKPGQHGRHFTWHYFGFOUVH3&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_475&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=ce9ebccc-93e1-4436-a910-0240a0e344fd.BKPGQHGRHFTWHYFG.SEARCH&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],"Large 45 L Laptop Backpack Stylish Tourister 15.6Inch Laptop Backpack For Men & Women For Office, College.  (Black)",,,
['https://www.flipkart.com/puma-echo-pl-19-l-backpack/p/itmfaggvam8x4e3r?pid=BKPFAGGVSCAVTCNX&lid=LSTBKPFAGGVSCAVTCNXEUX95X&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_476&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=ce9ebccc-93e1-4436-a910-0240a0e344fd.BKPFAGGVSCAVTCNX.SEARCH&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],Small 19 L Backpack Echo Pl  (Black),,"2,652 ratings and 206 reviews",3.9 stars
['https://www.flipkart.com/skybags-lit-17l-daypack-blue-17-l-backpack/p/itm59a00fef8c2fb?pid=BKPGE5VQTNBN6VPX&lid=LSTBKPGE5VQTNBN6VPXQDW7TO&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_477&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_3TGfK8eHuchFxEsxc-fC9ZHgJ4N-C8lM5nSMzNm1pBJnc6aMryc24eflab4DrV-SvR6PDMEpZbITFjFObG24qQ%3D%3D&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],Small 17 L Backpack LIT 17L DAYPACK BLUE  (Blue),,"2,590 ratings and 154 reviews",4.3 stars
['https://www.flipkart.com/american-tourister-popin-casual-backpack-02-blue-32-l/p/itm129ce978f6b14?pid=BKPFHKMEGTKJHE9H&lid=LSTBKPFHKMEGTKJHE9HSVC2E4&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_478&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_3TGfK8eHuchFxEsxc-fC9ZHgJ4N-C8lM5nSMzNm1pBJb6m62n1PHdf3g_sbFvYwZie-HMIS9MtgmhnfZ13BeNw%3D%3D&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],Large 32 L Backpack POPIN CASUAL BACKPACK 02 -BLUE  (Blue),,"6,900 ratings and 746 reviews",4.2 stars
['https://www.flipkart.com/hmfurrys-finest-small-bag-daily-use-1-main-compartment-front-zip-pocket-mini-12-l-backpack/p/itm5257e4ed6eadc?pid=BKPGHZ5GZTZZ2SZH&lid=LSTBKPGHZ5GZTZZ2SZH5JISFY&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_479&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=ce9ebccc-93e1-4436-a910-0240a0e344fd.BKPGHZ5GZTZZ2SZH.SEARCH&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],Small 12 L Backpack Small Bag for Daily Use 1 Main Compartment Front Zip Pocket Mini  (Blue),,945 ratings and 98 reviews,4 stars
['https://www.flipkart.com/assembly-luggage-premium-laptop-trolley-backpack-roller-case-two-wheels-usb-charging-port-35-l/p/itm202a2fc6113d6?pid=BKPGB22TNRFWSMZJ&lid=LSTBKPGB22TNRFWSMZJDUQ83O&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_12_480&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=ce9ebccc-93e1-4436-a910-0240a0e344fd.BKPGB22TNRFWSMZJ.SEARCH&ppt=None&ppn=None&ssid=r6f9j4xqhc0000001697658436013&qH=404e218d27fee49e'],Large 35 L Backpack Premium Laptop Trolley Backpack Roller Case - Two wheels - USB Charging Port  (Blue),,135 ratings and 27 reviews,4.1 stars
